recall,precision,predictions,ground_truth,TP,FP,FN,mean_iou_of_tp,std_iou_of_tp,Dataset,img_dir,model,points_per_side,points_per_batch,pred_iou_thresh,stability_score_thresh,stability_score_offset,box_nms_thresh,crop_n_layers,crop_nms_thresh,crop_n_points_downscale_factor
0.9491525423728814,0.4827586206896552,232,118,112,120,6,0.9573193192481996,0.0350013338029384,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.8,0.92,1.3,0.7,2,0.7,2
0.940677966101695,0.5522388059701493,201,118,111,90,7,0.960499346256256,0.028605269268155,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.8,0.92,1.3,0.7,2,0.7,4
0.9067796610169492,0.601123595505618,178,118,107,71,11,0.9609403014183044,0.0270135067403316,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.8,0.95,0.7,0.7,0,0.7,1
0.9067796610169492,0.601123595505618,178,118,107,71,11,0.9609403014183044,0.0270135067403316,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.8,0.95,0.7,0.7,0,0.7,2
0.9067796610169492,0.601123595505618,178,118,107,71,11,0.9609403014183044,0.0270135067403316,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.8,0.95,0.7,0.7,0,0.7,4
0.9745762711864406,0.4197080291970803,274,118,115,159,3,0.9577046036720276,0.032112643122673,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.8,0.95,0.7,0.7,1,0.7,1
0.9491525423728814,0.5,224,118,112,112,6,0.9569969773292542,0.0354146994650363,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.8,0.95,0.7,0.7,1,0.7,2
0.9322033898305084,0.5445544554455446,202,118,110,92,8,0.9602177143096924,0.0288103725761175,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.8,0.95,0.7,0.7,1,0.7,4
0.9745762711864406,0.3516819571865443,327,118,115,212,3,0.9553385972976683,0.0360154621303081,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.8,0.95,0.7,0.7,2,0.7,1
0.9491525423728814,0.4571428571428571,245,118,112,133,6,0.9573193192481996,0.0350013338029384,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.8,0.95,0.7,0.7,2,0.7,2
0.940677966101695,0.5235849056603774,212,118,111,101,7,0.9605470299720764,0.0285128392279148,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.8,0.95,0.7,0.7,2,0.7,4
0.9067796610169492,0.6815286624203821,157,118,107,50,11,0.9609357118606568,0.0270225163549184,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.8,0.95,1.0,0.7,0,0.7,1
0.9067796610169492,0.6815286624203821,157,118,107,50,11,0.9609357118606568,0.0270225163549184,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.8,0.95,1.0,0.7,0,0.7,2
